60503.3281516204	-0.00755486262756	0.01110232943876580
60503.3293344909	-0.03139076838981	0.00966302765293034
60503.3302175812	-0.01775366478292	0.00898523613018229
60503.3310983795	-0.02039522864692	0.00825781221420385
60503.3319791667	-0.02935462892744	0.00745375225562442
60503.3328587962	-0.02011542978300	0.00704142559114196
60503.3337395950	-0.01529619965061	0.00649761488813051
60503.3346203705	-0.01774148427603	0.00606136341631716
60503.3355011576	-0.00905798845591	0.00562138523208933
60503.3363807871	-0.01099223639070	0.00529037333355587
60503.3372615855	-0.01125361993513	0.00507318666278954
60503.3381412038	-0.01396657587842	0.00480449867316243
60503.3404259146	-0.00094070734692	0.00412775539743588
60503.3413379630	-0.00179477863227	0.00400838355128821
60503.3422210649	0.00212684122201	0.00388942089066455
60503.3431018521	-0.00317901031467	0.00377434410109208
60503.3439814816	0.00309393934095	0.00365845204868823
60503.3448622799	-0.00214996156707	0.00349174900281236
60503.3457430554	-0.00163864379138	0.00332912926842381
60503.3466238426	-0.00247396705436	0.00322423404172814
60503.3475046297	-0.00038159806901	0.00315294284220712
60503.3483842709	-0.00913463426438	0.00307635325130393
60503.3492650464	-0.00900053730013	0.00303467429510667
60503.3501458335	-0.00092337176035	0.00296344650874521
60503.3510266202	-0.00103372397296	0.00293128652587354
60503.3519085650	-0.00266860193615	0.00292211415514468
60503.3527893517	-0.00261725843948	0.00290039080381252
60503.3536701505	-0.01054599392208	0.00288186723321946
60503.3545509260	-0.00936142102344	0.00284858723522017
60503.3554328703	-0.00794537843084	0.00283727383302781
60503.3563136574	0.00015038592009	0.00285928855185844
60503.3571944446	-0.00444031176721	0.00283483476066092
60503.3580763773	0.00178020449087	0.00284609928053178
60503.3589583332	0.00549656807040	0.00285510903189809
60503.3598402892	-0.00208274788713	0.00279899190044360
60503.3607222223	0.00713486159034	0.00285927406807762
60503.3616041550	0.00475777022006	0.00287035696887965
60503.3624861110	0.00565258785861	0.00287362500208321
60503.3633680557	0.00702779046254	0.00289137374173127
60503.3642500117	0.01195996809287	0.00286795821575139
60503.3651307988	0.01421922301724	0.00283109690541696
60503.3660138887	0.01717071006966	0.00287272146512115
60503.3668969790	0.01729588038270	0.00287771704897765
60503.3677789466	0.02409153844703	0.00286347345448969
60503.3686620369	0.02581902225319	0.00288651302296011
60503.3695439817	0.02407987200700	0.00279517055118685
60503.3704270715	0.02506485455969	0.00281718947307210
60503.3713090280	0.02701810006963	0.00281110340225271
60503.3721909839	0.03185521947207	0.00281256089817218
60503.3730740742	0.03462572294390	0.00277052657456825
60503.3739571645	0.03349979205162	0.00276499894705215
60503.3748402777	0.03165114309012	0.00276947764252717
60503.3757233796	0.03852326232617	0.00277405964465540
60503.3766064699	0.03807491128347	0.00272913757946180
60503.3774895947	0.03383464327944	0.00273497039591400
60503.3783726850	0.03679474037317	0.00271918926074035
60503.3792557870	0.03780135355447	0.00270752950530454
60503.3801400577	0.03812253392323	0.00270583779690804
60503.3810231597	0.03842458550178	0.00269551633878907
60503.3819074076	0.03847371052216	0.00269427753069082
60503.3827905207	0.03298047147406	0.00272098924156287
60503.3836747687	0.02912461693975	0.00269802828675952
60503.3845578702	0.03884257100740	0.00275625967178619
60503.3854421298	0.03114788999921	0.00276835644615959
60503.3872106480	0.04150577613522	0.00272792729266048
60503.3880937616	0.03368862576363	0.00267117166016721
60503.3889780091	0.03503742477575	0.00264126392592879
60503.3898622803	0.03147970493204	0.00263016073329437
60503.3907476738	0.03974380963748	0.00264484333748842
60503.3916319445	0.02893301779733	0.00263010429386585
60503.3925162036	0.03400532426304	0.00265170542161746
60503.3934016088	0.03432576206845	0.00264414974596910
60503.3942858912	0.03815604477884	0.00267445461603872
60503.3951712963	0.03463464088863	0.00268067719236495
60503.3960567130	0.03692233405126	0.00275064907282767
60503.3969421181	0.03532432174376	0.00272085566760567
60503.3978263889	0.03162825206930	0.00272814764079251
60503.3987118057	0.03492337486578	0.00271199540746774
60503.3995972336	0.03362217695006	0.00268089122567882
60503.4004826275	0.03075452393110	0.00267131253405621
60503.4013680554	0.03247255673693	0.00268849007343050
60503.4022546182	0.02980978788006	0.00270150869235039
60503.4031400461	0.03280122219802	0.00270541146723064
60503.4040266205	0.02659664298888	0.00269370732309009
60503.4049131944	0.02955447498401	0.00269690493029558
60503.4057986112	0.02992394472246	0.00266986991714316
60503.4066851735	0.02881680596786	0.00270559586347226
60503.4075706135	0.02475370204392	0.00270087067914422
60503.4084571758	0.03053441112377	0.00269823770618418
60503.4093449073	0.02444269303194	0.00272007640390021
60503.4102314813	0.01796756597726	0.00265754875420661
60503.4111180556	0.01581064817471	0.00262603254313192
60503.4120046412	0.01663732900583	0.00259956115031897
60503.4128912035	0.01629250324046	0.00257676261932721
60503.4137777779	0.00851195589524	0.00253030849174463
60503.4146655206	0.01190115853042	0.00252133472255601
60503.4155520834	0.00491259731379	0.00248972343231315
60503.4164398266	0.00574144329312	0.00250329177770745
60503.4173275581	0.00455349545590	0.00248490621883594
60503.4182141204	-0.00217910632752	0.00247268346707489
60503.4191006943	0.00173041213704	0.00248424983687496
60503.4199895835	0.00174645239249	0.00246757497655475
60503.4208773146	-0.00141518027428	0.00248049187364384
60503.4217650461	-0.00461793440646	0.00249318742022140
60503.4226527893	-0.00130917812913	0.00251223172017212
60503.4235404976	0.00122623820073	0.00252814520160654
60503.4244282408	-0.00131709975491	0.00250555376565960
60503.4253159724	-0.00755049472494	0.00246009950184881
60503.4262048611	0.00253485856816	0.00245138538755407
60503.4270937386	-0.00299699774048	0.00245959157455838
60503.4279826390	-0.00128933905836	0.00244427587131371
60503.4288715277	-0.00298747548881	0.00241476635243887
60503.4297604281	-0.00086315795417	0.00242826977379280
60503.4306481480	0.00034106322782	0.00244632284198471
60503.4315370256	-0.00382283244548	0.00244225036947847
60503.4324259143	-0.00153492090686	0.00245536549451095
60503.4333148147	-0.00463364363692	0.00244336934162428
60503.4342048610	0.00183018596578	0.00246333979059027
60503.4350937614	-0.00692073941677	0.00244283953505875
60503.4359837961	-0.00007119989729	0.00249950087261462
60503.4368738308	0.00034344403160	0.00248491799949820
60503.4377638772	-0.00874267473948	0.00251037175767584
60503.4386527664	-0.00109563507674	0.00255705833198015
60503.4395428239	-0.00068640530505	0.00257531149729128
60503.4404328702	-0.00356432509281	0.00258234418727827
60503.4413240742	-0.00313076486657	0.00251471037011382
60503.4422141318	0.00093613562221	0.00249365693244301
60503.4431041665	-0.00344434262664	0.00243785245446700
60503.4439942245	-0.00443234897969	0.00246522772518683
60503.4448854168	-0.00309471207178	0.00245547588483408
60503.4457754632	-0.00498038540225	0.00242943739688317
60503.4466666667	-0.00323015701107	0.00245960540504315
60503.4475578703	0.00486850711164	0.00244651873584526
60503.4484479166	-0.00213410895341	0.00244679769919253
60503.4493391090	-0.00050592341396	0.00241124535945944
60503.4502303125	-0.00165056593846	0.00245219384931266
60503.4511215277	0.00078910005118	0.00246632210202168
60503.4520127200	-0.00032362977664	0.00242292305892153
60503.4529039235	-0.00098681733774	0.00244106753280434
60503.4537951275	-0.00377369908573	0.00245981804213279
60503.4546874999	-0.00319868652135	0.00248856851396493
60503.4555821875	-0.00200457406924	0.00250666952960337
60503.4564733798	-0.00318081606947	0.00250563208943550
60503.4573657410	-0.00256451777518	0.00249991112553269
60503.4582569445	-0.00198968351182	0.00249763834114282
60503.4591493057	-0.00567856098222	0.00250718059053166
60503.4600428240	-0.00246192545915	0.00252172832388928
